브랜드코드,시즌,채널코드,채널명,매장코드 (SAP기준),제품계층1(대분류),제품계층2(중분류),아이템_중분류,제품계층3(소분류),아이템코드,TAG매출액,실매출액,부가세제외 실판매액,매출원가 ( 환입후매출원가+평가감(추가) ),매출총이익,지급수수료_로열티,지급수수료_물류용역비,지급수수료_카드수수료,지급임차료_매장(고정),감가상각비_임차시설물,지급수수료_중간관리수수료,지급수수료_판매사원도급비(면세),지급수수료_판매사원도급비(직영),지급수수료_온라인위탁판매수수료,지급수수료_이천보관료,직접비 합계,직접이익
M,24N,5,제휴몰,104902.0,ACC,Shoes,Shoes,신발,SH,990000,990000,900000,236773,663227,40950,62224,0,0,0,0,0,0,217804,24475,345453,317774
M,24N,5,제휴몰,104958.0,ACC,Acc_etc,Acc_etc,양말,SO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,24N,5,제휴몰,104958.0,ACC,Bag,Bag,백팩,BK,149000,149000,135455,24861,110594,6163,9364,0,0,0,0,0,0,31472,3685,50684,59910
M,24N,5,제휴몰,104958.0,ACC,Bag,Bag,쇼퍼백,OR,179000,179000,162727,29154,133573,7404,11251,0,0,0,0,0,0,37809,4421,60885,72688
M,24N,5,제휴몰,104958.0,ACC,Bag,Bag,숄더백,BQ,705000,705000,640909,117574,523335,29162,44312,0,0,0,0,0,0,148913,17433,239820,283515
M,24N,5,제휴몰,104958.0,ACC,Bag,Bag,크로스백,CR,495000,495000,450000,78718,371282,20475,31112,0,0,0,0,0,0,104555,12228,168370,202912
M,24N,5,제휴몰,104958.0,ACC,Headwear,Headwear,운동모,CP,3037000,3037000,2760908,476630,2284278,125622,190889,0,0,0,0,0,0,641487,75047,1033045,1251233
M,24N,5,제휴몰,104958.0,ACC,Headwear,Headwear,햇,HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,24N,5,제휴몰,104958.0,ACC,Shoes,Shoes,런닝화,RN,951000,951000,864545,224500,640045,39337,59772,0,0,0,0,0,0,200873,23512,323494,316551
M,24N,5,제휴몰,104958.0,ACC,Shoes,Shoes,스니커즈,SX,2562000,2572000,2338183,476705,1861478,106388,161657,0,0,0,0,0,0,543265,63535,874845,986633
M,24N,5,제휴몰,104958.0,ACC,Shoes,Shoes,신발,SH,6170000,6170000,5609091,1421081,4188010,255213,387800,0,0,0,0,0,0,1303247,152424,2098684,2089326
M,24N,5,제휴몰,105174.0,ACC,Bag,Bag,숄더백,BQ,536000,536000,487273,88546,398727,22171,33688,0,0,0,0,0,0,103084,13225,172168,226559
M,24N,5,제휴몰,105174.0,ACC,Bag,Bag,크로스백,CR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,24N,5,제휴몰,105174.0,ACC,Headwear,Headwear,운동모,CP,3081000,3081000,2800911,495300,2305611,127443,193651,0,0,0,0,0,0,592540,76106,989740,1315871
M,24N,5,제휴몰,105174.0,ACC,Headwear,Headwear,햇,HT,53000,53000,48182,8387,39795,2192,3331,0,0,0,0,0,0,10193,1328,17044,22751
M,24N,5,제휴몰,105174.0,ACC,Shoes,Shoes,런닝화,RN,695000,695000,631818,168270,463548,28748,43683,0,0,0,0,0,0,133663,17154,223248,240300
M,24N,5,제휴몰,105174.0,ACC,Shoes,Shoes,스니커즈,SX,159000,159000,144545,27934,116611,6577,9993,0,0,0,0,0,0,30579,3930,51079,65532
M,24N,5,제휴몰,105174.0,ACC,Shoes,Shoes,신발,SH,297000,297000,270000,71032,198968,12285,18668,0,0,0,0,0,0,57119,7329,95401,103567
M,24N,6,대리점,100026.0,ACC,Acc_etc,Acc_etc,양말,SO,111900,103910,94463,16860,41707,4101,2644,0,0,0,0,0,0,0,2556,9301,32406
M,24N,6,대리점,100026.0,ACC,Bag,Bag,버킷백,BM,159000,143120,130109,22968,57699,5647,3159,0,0,0,0,0,0,0,3522,12328,45371
M,24N,6,대리점,100026.0,ACC,Bag,Bag,쇼퍼백,OR,179000,161100,146455,29154,61648,6356,3557,0,0,0,0,0,0,0,3965,13878,47770
M,24N,6,대리점,100026.0,ACC,Bag,Bag,숄더백,BQ,278000,250200,227454,46059,94963,9872,5523,0,0,0,0,0,0,0,6166,21561,73402
M,24N,6,대리점,100026.0,ACC,Bag,Bag,크로스백,CR,258000,232210,211100,42595,88287,9162,5126,0,0,0,0,0,0,0,5715,20003,68284
M,24N,6,대리점,100026.0,ACC,Headwear,Headwear,운동모,CP,1198000,1018440,925855,183560,390474,40182,22481,0,0,0,0,0,0,0,25089,87752,302722
M,24N,6,대리점,100026.0,ACC,Headwear,Headwear,햇,HT,177000,142150,129227,24285,55837,5608,3138,0,0,0,0,0,0,0,3498,12244,43593
M,24N,6,대리점,100026.0,ACC,Shoes,Shoes,런닝화,RN,2591000,2374330,2158482,626219,712043,93678,52413,0,0,0,0,0,0,0,58466,204557,507486
M,24N,6,대리점,100026.0,ACC,Shoes,Shoes,스니커즈,SX,1786000,1476610,1342373,351378,480893,58258,63015,0,0,0,0,0,0,0,36357,157630,323263
M,24N,6,대리점,100026.0,ACC,Shoes,Shoes,슬리퍼,LP,98000,93100,84636,23232,29242,3673,2055,0,0,0,0,0,0,0,2297,8025,21217
M,24N,6,대리점,100026.0,ACC,Shoes,Shoes,신발,SH,397000,362280,329345,77270,126927,14293,7997,0,0,0,0,0,0,0,8922,31212,95715
M,24N,6,RF,100027.0,ACC,Acc_etc,Acc_etc,양말,SO,99000,95200,86545,15516,34827,3525,2101,0,0,0,0,0,0,0,2419,8045,26782
M,24N,6,RF,100027.0,ACC,Bag,Bag,백팩,BK,0,0,0,0,-8666,-607,0,0,0,0,0,0,0,0,0,-607,-8059
M,24N,6,RF,100027.0,ACC,Bag,Bag,버킷백,BM,0,0,0,0,-4040,-283,0,0,0,0,0,0,0,0,0,-283,-3757
M,24N,6,RF,100027.0,ACC,Bag,Bag,보스톤백,BW,0,0,0,0,-6939,-486,0,0,0,0,0,0,0,0,0,-486,-6453
M,24N,6,RF,100027.0,ACC,Bag,Bag,쇼퍼백,OR,5549000,4582400,4165818,903791,1568532,173063,101159,0,0,0,0,0,0,0,113195,387417,1181115
M,24N,6,RF,100027.0,ACC,Bag,Bag,숄더백,BQ,22941000,18352860,16684418,3850571,6138047,699202,405149,0,0,0,0,0,0,0,453372,1557723,4580324
M,24N,6,RF,100027.0,ACC,Bag,Bag,크로스백,CR,1022000,863200,784727,166602,289245,31909,19057,0,0,0,0,0,0,0,21306,72272,216973
M,24N,6,RF,100027.0,ACC,Headwear,Headwear,운동모,CP,4361000,3957800,3598000,668947,1453839,148597,87370,0,0,0,0,0,0,0,97816,333783,1120056
M,24N,6,RF,100027.0,ACC,Headwear,Headwear,햇,HT,333000,291990,265445,47856,86100,9379,6445,0,0,0,0,0,0,0,7208,23032,63068
M,24N,6,RF,100027.0,ACC,Shoes,Shoes,런닝화,RN,9035000,7338050,6670954,2148426,1824178,278083,161992,0,0,0,0,0,0,0,181313,621388,1202790
M,24N,6,RF,100027.0,ACC,Shoes,Shoes,스니커즈,SX,17022000,14305400,13004909,2996865,4702203,538933,315801,0,0,0,0,0,0,0,353454,1208188,3494015
M,24N,6,RF,100027.0,ACC,Shoes,Shoes,슬리퍼,LP,98000,78400,71273,23232,-18971,298,1730,0,0,0,0,0,0,0,1916,3944,-22915
M,24N,6,RF,100027.0,ACC,Shoes,Shoes,신발,SH,9309000,7496600,6815090,1911726,2134926,283265,165490,0,0,0,0,0,0,0,185189,633944,1500982
M,24N,6,대리점,100184.0,ACC,Acc_etc,Acc_etc,양말,SO,54000,54000,49090,8892,22526,2200,1192,0,0,0,0,0,0,0,1329,4721,17805
M,24N,6,대리점,100184.0,ACC,Bag,Bag,보스톤백,BW,0,0,0,0,-2313,-162,0,0,0,0,0,0,0,0,0,-162,-2151
M,24N,6,대리점,100184.0,ACC,Bag,Bag,쇼퍼백,OR,0,0,0,0,-9686,-679,0,0,0,0,0,0,0,0,0,-679,-9007
M,24N,6,대리점,100184.0,ACC,Bag,Bag,숄더백,BQ,387000,276400,251273,64374,88645,10711,6103,0,0,0,0,0,0,0,6851,23665,64980
M,24N,6,대리점,100184.0,ACC,Bag,Bag,크로스백,CR,397000,345400,314000,67597,133363,14067,7624,0,0,0,0,0,0,0,8545,30236,103127
M,24N,6,대리점,100184.0,ACC,Bag,Bag,힙색,HS,208000,166400,151273,36937,59879,6777,3674,0,0,0,0,0,0,0,4129,14580,45299
M,24N,6,대리점,100184.0,ACC,Headwear,Headwear,운동모,CP,2911000,2719490,2472263,448805,1117626,109650,60039,0,0,0,0,0,0,0,67316,237005,880621
M,24N,6,대리점,100184.0,ACC,Headwear,Headwear,햇,HT,648000,554200,503819,102450,206380,21620,12233,0,0,0,0,0,0,0,13728,47581,158799
M,24N,6,대리점,100184.0,ACC,Shoes,Shoes,런닝화,RN,3444000,3367640,3061491,834193,1122701,136984,74343,0,0,0,0,0,0,0,83349,294676,828025
M,24N,6,대리점,100184.0,ACC,Shoes,Shoes,스니커즈,SX,3080000,2814740,2558854,548591,1076216,113735,62138,0,0,0,0,0,0,0,69660,245533,830683
M,24N,6,대리점,100184.0,ACC,Shoes,Shoes,신발,SH,991000,976000,887274,215407,350281,39597,21545,0,0,0,0,0,0,0,24149,85291,264990
M,24N,6,대리점,100194.0,ACC,Acc_etc,Acc_etc,양말,SO,29000,29000,26364,4361,13039,1218,639,0,0,0,0,0,0,0,716,2573,10466
M,24N,6,대리점,100194.0,ACC,Bag,Bag,백팩,BK,149000,149000,135455,24861,64539,6258,3289,0,0,0,0,0,0,0,3683,13230,51309
M,24N,6,대리점,100194.0,ACC,Bag,Bag,버킷백,BM,159000,159000,144545,22968,72432,6678,3511,0,0,0,0,0,0,0,3930,14119,58313
M,24N,6,대리점,100194.0,ACC,Bag,Bag,쇼퍼백,OR,179000,179000,162727,29154,78246,7518,3951,0,0,0,0,0,0,0,4422,15891,62355
M,24N,6,대리점,100194.0,ACC,Bag,Bag,숄더백,BQ,278000,278000,252728,46059,120741,11676,6136,0,0,0,0,0,0,0,6874,24686,96055
M,24N,6,대리점,100194.0,ACC,Bag,Bag,힙색,HS,99000,99000,90000,17159,42241,4158,2185,0,0,0,0,0,0,0,2452,8795,33446
M,24N,6,대리점,100194.0,ACC,Headwear,Headwear,운동모,CP,1678000,1658000,1507273,262018,732774,69636,36598,0,0,0,0,0,0,0,40951,147185,585589
M,24N,6,대리점,100194.0,ACC,Headwear,Headwear,햇,HT,132000,132000,120000,19042,60158,5544,2913,0,0,0,0,0,0,0,3261,11718,48440
M,24N,6,대리점,100194.0,ACC,Shoes,Shoes,런닝화,RN,1548000,1548000,1407273,357521,571278,65016,34172,0,0,0,0,0,0,0,38240,137428,433850
M,24N,6,대리점,100194.0,ACC,Shoes,Shoes,스니커즈,SX,3199000,3167200,2879274,566008,1334312,133022,69920,0,0,0,0,0,0,0,78251,281193,1053119
M,24N,6,대리점,100194.0,ACC,Shoes,Shoes,신발,SH,794000,794000,721818,140074,336324,33348,17528,0,0,0,0,0,0,0,19636,70512,265812
M,24N,6,대리점,100225.0,ACC,Acc_etc,Acc_etc,양말,SO,32000,28800,26182,5225,11531,1172,636,0,0,0,0,0,0,0,716,2524,9007
M,24N,6,대리점,100225.0,ACC,Bag,Bag,백팩,BK,159000,149000,135455,25606,61085,6068,3289,0,0,0,0,0,0,0,3676,13033,48052
M,24N,6,대리점,100225.0,ACC,Bag,Bag,쇼퍼백,OR,179000,161100,146455,29154,64577,6561,3557,0,0,0,0,0,0,0,3976,14094,50483
M,24N,6,대리점,100225.0,ACC,Bag,Bag,크로스백,CR,278000,250200,227454,47451,98119,10190,5524,0,0,0,0,0,0,0,6180,21894,76225
M,24N,6,대리점,100225.0,ACC,Headwear,Headwear,운동모,CP,1638000,1510390,1373082,252466,626308,61514,33343,0,0,0,0,0,0,0,37300,132157,494151
M,24N,6,대리점,100225.0,ACC,Headwear,Headwear,햇,HT,59000,53100,48273,8472,22423,2163,1172,0,0,0,0,0,0,0,1309,4644,17779
M,24N,6,대리점,100225.0,ACC,Shoes,Shoes,런닝화,RN,1687000,1496620,1360564,409899,460862,60953,33038,0,0,0,0,0,0,0,36943,130934,329928
M,24N,6,대리점,100225.0,ACC,Shoes,Shoes,스니커즈,SX,3238000,2994140,2721946,603005,1139038,121943,66097,0,0,0,0,0,0,0,73909,261949,877089
M,24N,6,대리점,100225.0,ACC,Shoes,Shoes,슬리퍼,LP,49000,44270,40245,11616,14141,1803,977,0,0,0,0,0,0,0,1090,3870,10271
M,24N,6,대리점,100225.0,ACC,Shoes,Shoes,신발,SH,586000,544260,494782,92173,224485,22167,12015,0,0,0,0,0,0,0,13434,47616,176869
M,24N,6,대리점,100255.0,ACC,Acc_etc,Acc_etc,양말,SO,16000,16000,14545,2850,6750,672,353,0,0,0,0,0,0,0,395,1420,5330
M,24N,6,대리점,100255.0,ACC,Bag,Bag,버킷백,BM,159000,159000,144545,22968,72432,6678,3511,0,0,0,0,0,0,0,3937,14126,58306
M,24N,6,대리점,100255.0,ACC,Bag,Bag,숄더백,BQ,278000,278000,252728,46059,120741,11676,6137,0,0,0,0,0,0,0,6887,24700,96041
M,24N,6,대리점,100255.0,ACC,Bag,Bag,크로스백,CR,139000,139000,126364,22449,60951,5838,3068,0,0,0,0,0,0,0,3446,12352,48599
M,24N,6,대리점,100255.0,ACC,Headwear,Headwear,운동모,CP,686000,676000,614545,108653,296945,28392,14924,0,0,0,0,0,0,0,16749,60065,236880
M,24N,6,대리점,100255.0,ACC,Headwear,Headwear,햇,HT,118000,118000,107273,16945,53856,4956,2605,0,0,0,0,0,0,0,2922,10483,43373
M,24N,6,대리점,100255.0,ACC,Shoes,Shoes,런닝화,RN,377000,377000,342727,91761,134438,15834,8322,0,0,0,0,0,0,0,9341,33497,100941
M,24N,6,대리점,100255.0,ACC,Shoes,Shoes,스니커즈,SX,1411000,1407500,1279546,240331,604171,59115,31072,0,0,0,0,0,0,0,34872,125059,479112
M,24N,6,대리점,100255.0,ACC,Shoes,Shoes,슬리퍼,LP,49000,49000,44545,11616,17784,2058,1082,0,0,0,0,0,0,0,1213,4353,13431
M,24N,6,대리점,100255.0,ACC,Shoes,Shoes,신발,SH,288000,288000,261819,46017,126783,12096,6358,0,0,0,0,0,0,0,7137,25591,101192
M,24N,6,대리점,100271.0,ACC,Acc_etc,Acc_etc,양말,SO,67000,67000,60909,10140,30061,2814,1480,0,0,0,0,0,0,0,1646,5940,24121
M,24N,6,대리점,100271.0,ACC,Bag,Bag,숄더백,BQ,407000,407000,370000,67027,177172,17094,8985,0,0,0,0,0,0,0,9997,36076,141096
M,24N,6,대리점,100271.0,ACC,Bag,Bag,크로스백,CR,89000,89000,80909,14067,39333,3738,1965,0,0,0,0,0,0,0,2185,7888,31445
M,24N,6,대리점,100271.0,ACC,Headwear,Headwear,운동모,CP,887000,868000,789091,135561,384797,36425,19161,0,0,0,0,0,0,0,21327,76913,307884
M,24N,6,대리점,100271.0,ACC,Shoes,Shoes,런닝화,RN,556000,556000,505455,134616,198983,23352,12274,0,0,0,0,0,0,0,13655,49281,149702
M,24N,6,대리점,100271.0,ACC,Shoes,Shoes,스니커즈,SX,278000,278000,252728,51554,115246,11676,6136,0,0,0,0,0,0,0,6828,24640,90606
M,24N,6,대리점,100271.0,ACC,Shoes,Shoes,슬리퍼,LP,49000,49000,44545,11616,17784,2058,1082,0,0,0,0,0,0,0,1206,4346,13438
M,24N,6,대리점,100271.0,ACC,Shoes,Shoes,신발,SH,238000,238000,216364,46341,96459,9996,5253,0,0,0,0,0,0,0,5844,21093,75366
M,24N,6,대리점,100277.0,ACC,Bag,Bag,버킷백,BM,159000,159000,144545,22968,69541,6476,3511,0,0,0,0,0,0,0,3920,13907,55634
M,24N,6,대리점,100277.0,ACC,Bag,Bag,쇼퍼백,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,24N,6,대리점,100277.0,ACC,Bag,Bag,숄더백,BQ,645000,645000,586364,106310,268963,26269,14238,0,0,0,0,0,0,0,15890,56397,212566
M,24N,6,대리점,100277.0,ACC,Bag,Bag,크로스백,CR,436000,426000,387273,70729,177127,17350,9404,0,0,0,0,0,0,0,10499,37253,139874
M,24N,6,대리점,100277.0,ACC,Bag,Bag,힙색,HS,109000,109000,99091,19778,43640,4439,2406,0,0,0,0,0,0,0,2684,9529,34111
M,24N,6,대리점,100277.0,ACC,Headwear,Headwear,운동모,CP,1400000,1390000,1263636,212440,596285,56612,30684,0,0,0,0,0,0,0,34253,121549,474736
M,24N,6,대리점,100277.0,ACC,Headwear,Headwear,햇,HT,230000,230000,209091,32672,101147,9368,5077,0,0,0,0,0,0,0,5668,20113,81034
M,24N,6,대리점,100277.0,ACC,Shoes,Shoes,런닝화,RN,834000,824000,749091,201924,277494,33559,18189,0,0,0,0,0,0,0,20305,72053,205441
M,24N,6,대리점,100277.0,ACC,Shoes,Shoes,스니커즈,SX,2523000,2513060,2284600,473225,988920,102350,55475,0,0,0,0,0,0,0,61908,219733,769187
M,24N,6,대리점,100277.0,ACC,Shoes,Shoes,신발,SH,496000,496000,450909,93236,195345,20201,10949,0,0,0,0,0,0,0,12223,43373,151972
M,24N,6,대리점,100290.0,ACC,Bag,Bag,백팩,BK,298000,283100,257364,49722,120138,11890,6250,0,0,0,0,0,0,0,7041,25181,94957
M,24N,6,대리점,100290.0,ACC,Headwear,Headwear,운동모,CP,496000,496000,450910,74732,222868,20832,10949,0,0,0,0,0,0,0,12341,44122,178746
M,24N,6,대리점,100290.0,ACC,Shoes,Shoes,런닝화,RN,953000,943000,857273,220023,343066,39416,20819,0,0,0,0,0,0,0,23460,83695,259371
M,24N,6,대리점,100290.0,ACC,Shoes,Shoes,스니커즈,SX,139000,125100,113727,24043,51017,5254,2762,0,0,0,0,0,0,0,3112,11128,39889
M,24N,6,대리점,100290.0,ACC,Shoes,Shoes,신발,SH,198000,188000,170909,47354,63828,7783,4150,0,0,0,0,0,0,0,4678,16611,47217
M,24N,6,대리점,100298.0,ACC,Acc_etc,Acc_etc,양말,SO,67000,66480,60436,10743,28541,2750,1468,0,0,0,0,0,0,0,1649,5867,22674
M,24N,6,대리점,100298.0,ACC,Bag,Bag,숄더백,BQ,298000,288000,261818,50180,120002,11913,6358,0,0,0,0,0,0,0,7130,25401,94601
M,24N,6,대리점,100298.0,ACC,Bag,Bag,크로스백,CR,258000,258000,234546,42595,109860,10672,5696,0,0,0,0,0,0,0,6393,22761,87099
M,24N,6,대리점,100298.0,ACC,Headwear,Headwear,운동모,CP,1819000,1790000,1627274,275019,782710,74039,39515,0,0,0,0,0,0,0,44297,157851,624859
M,24N,6,대리점,100298.0,ACC,Headwear,Headwear,햇,HT,59000,57000,51818,8095,25585,2358,1259,0,0,0,0,0,0,0,1409,5026,20559
M,24N,6,대리점,100298.0,ACC,Shoes,Shoes,런닝화,RN,2382000,2295850,2087136,557837,798808,94964,50683,0,0,0,0,0,0,0,56816,202463,596345
M,24N,6,대리점,100298.0,ACC,Shoes,Shoes,스니커즈,SX,2056000,2011170,1828337,381593,806827,83190,44397,0,0,0,0,0,0,0,49778,177365,629462
M,24N,6,대리점,100298.0,ACC,Shoes,Shoes,신발,SH,1171000,1153340,1048491,213623,467898,47706,25460,0,0,0,0,0,0,0,28547,101713,366185
M,24N,6,대리점,100333.0,ACC,Acc_etc,Acc_etc,양말,SO,38000,38000,34545,6132,15977,1548,839,0,0,0,0,0,0,0,941,3328,12649
M,24N,6,대리점,100333.0,ACC,Bag,Bag,버킷백,BM,318000,308000,280000,45936,133264,12544,6799,0,0,0,0,0,0,0,7612,26955,106309
M,24N,6,대리점,100333.0,ACC,Headwear,Headwear,운동모,CP,888000,868000,789091,136569,368446,35352,19162,0,0,0,0,0,0,0,21462,75976,292470
M,24N,6,대리점,100333.0,ACC,Headwear,Headwear,햇,HT,179000,177250,161137,29054,74076,7219,3912,0,0,0,0,0,0,0,4382,15513,58563
M,24N,6,대리점,100333.0,ACC,Shoes,Shoes,런닝화,RN,1112000,1092000,992727,269232,366113,44474,24107,0,0,0,0,0,0,0,26989,95570,270543
M,24N,6,대리점,100333.0,ACC,Shoes,Shoes,스니커즈,SX,417000,397000,360910,81199,149783,16168,12238,0,0,0,0,0,0,0,9809,38215,111568
M,24N,6,대리점,100333.0,ACC,Shoes,Shoes,신발,SH,446000,426000,387273,93561,154294,17350,9404,0,0,0,0,0,0,0,10527,37281,117013
M,24N,6,대리점,100337.0,ACC,Bag,Bag,버킷백,BM,0,0,0,0,-2312,-162,0,0,0,0,0,0,0,0,0,-162,-2150
M,24N,6,대리점,100337.0,ACC,Bag,Bag,쇼퍼백,OR,0,0,0,0,-2602,-182,0,0,0,0,0,0,0,0,0,-182,-2420
M,24N,6,대리점,100337.0,ACC,Bag,Bag,숄더백,BQ,0,0,0,0,-10824,-757,0,0,0,0,0,0,0,0,0,-757,-10067
M,24N,6,대리점,100337.0,ACC,Bag,Bag,크로스백,CR,0,0,0,0,-5339,-374,0,0,0,0,0,0,0,0,0,-374,-4965
M,24N,6,대리점,100337.0,ACC,Headwear,Headwear,운동모,CP,0,0,0,0,-9397,-658,0,0,0,0,0,0,0,0,0,-658,-8739
M,24N,6,대리점,100337.0,ACC,Headwear,Headwear,햇,HT,0,0,0,0,-3985,-278,0,0,0,0,0,0,0,0,0,-278,-3707
M,24N,6,대리점,100337.0,ACC,Shoes,Shoes,런닝화,RN,0,0,0,0,-17624,-1235,0,0,0,0,0,0,0,0,0,-1235,-16389
M,24N,6,대리점,100337.0,ACC,Shoes,Shoes,스니커즈,SX,0,0,0,0,-11270,-790,0,0,0,0,0,0,0,0,0,-790,-10480
M,24N,6,대리점,100337.0,ACC,Shoes,Shoes,슬리퍼,LP,0,-10,-9,0,-7841,-549,0,0,0,0,0,0,0,0,0,-549,-7292
M,24N,6,대리점,100337.0,ACC,Shoes,Shoes,신발,SH,0,0,0,0,-64800,-4536,0,0,0,0,0,0,0,0,0,-4536,-60264
M,24N,6,대리점,100342.0,ACC,Acc_etc,Acc_etc,양말,SO,16000,16000,14545,2497,6957,662,353,0,0,0,0,0,0,0,394,1409,5548
M,24N,6,대리점,100342.0,ACC,Bag,Bag,버킷백,BM,159000,159000,144545,22968,70986,6577,3511,0,0,0,0,0,0,0,3937,14025,56961
M,24N,6,대리점,100342.0,ACC,Bag,Bag,숄더백,BQ,129000,129000,117273,20968,55260,5336,2847,0,0,0,0,0,0,0,3196,11379,43881
M,24N,6,대리점,100342.0,ACC,Bag,Bag,힙색,HS,109000,109000,99091,19778,44631,4509,2406,0,0,0,0,0,0,0,2698,9613,35018
M,24N,6,대리점,100342.0,ACC,Headwear,Headwear,운동모,CP,553000,547090,497355,84409,238869,22631,12076,0,0,0,0,0,0,0,13540,48247,190622
M,24N,6,대리점,100342.0,ACC,Headwear,Headwear,햇,HT,128000,128000,116363,17491,58144,5294,2826,0,0,0,0,0,0,0,3173,11293,46851
M,24N,6,대리점,100342.0,ACC,Shoes,Shoes,런닝화,RN,238000,238000,216364,58107,82530,9845,5253,0,0,0,0,0,0,0,5894,20992,61538
M,24N,6,대리점,100342.0,ACC,Shoes,Shoes,스니커즈,SX,1232000,1222000,1110909,214545,507546,50548,26975,0,0,0,0,0,0,0,30261,107784,399762
M,24N,6,대리점,100342.0,ACC,Shoes,Shoes,신발,SH,893000,893000,811819,167744,359939,36937,19716,0,0,0,0,0,0,0,22113,78766,281173
M,24N,6,대리점,100343.0,ACC,Acc_etc,Acc_etc,양말,SO,48000,48000,43635,7839,19215,1893,1059,0,0,0,0,0,0,0,1173,4125,15090
M,24N,6,대리점,100343.0,ACC,Bag,Bag,숄더백,BQ,298000,298000,270909,50180,117783,11757,6579,0,0,0,0,0,0,0,7349,25685,92098
M,24N,6,대리점,100343.0,ACC,Headwear,Headwear,운동모,CP,932000,927000,842726,143171,379314,36573,20464,0,0,0,0,0,0,0,22861,79898,299416
M,24N,6,대리점,100343.0,ACC,Headwear,Headwear,햇,HT,122000,122000,110909,17783,50981,4813,2693,0,0,0,0,0,0,0,3011,10517,40464
M,24N,6,대리점,100343.0,ACC,Shoes,Shoes,런닝화,RN,2064000,1876240,1705673,501660,555857,74026,41418,0,0,0,0,0,0,0,46258,161702,394155
M,24N,6,대리점,100343.0,ACC,Shoes,Shoes,스니커즈,SX,2086000,2086000,1896363,378321,797426,82301,46047,0,0,0,0,0,0,0,51441,179789,617637
M,24N,6,대리점,100343.0,ACC,Shoes,Shoes,신발,SH,695000,695000,631818,123832,267894,27420,15343,0,0,0,0,0,0,0,17142,59905,207989
M,24N,6,대리점,100344.0,ACC,Acc_etc,Acc_etc,양말,SO,119600,119620,108745,17989,52702,4948,2641,0,0,0,0,0,0,0,2959,10548,42154
M,24N,6,대리점,100344.0,ACC,Bag,Bag,버킷백,BM,318000,318000,289091,45936,141973,13154,7020,0,0,0,0,0,0,0,7872,28046,113927
M,24N,6,대리점,100344.0,ACC,Bag,Bag,쇼퍼백,OR,179000,169000,153636,29154,70709,6990,3731,0,0,0,0,0,0,0,4186,14907,55802
