브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,직접비 합계,직접이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물
I,99.0,기타,당시즌의류,맨투맨셋트,S2,1241000,437280,397527,397527,319262,78265,30825,47440,0.0,0.0,0.0,0.0,5616.0,1357.0,0.0,0.0,0.0,23852.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,반팔카라티셔츠,TS,88000,34330,31211,31211,23869,7342,2421,4921,0.0,0.0,0.0,0.0,441.0,107.0,0.0,0.0,0.0,1873.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,우븐셔츠,WS,139000,36800,33458,33458,31136,2322,2594,-272,0.0,0.0,0.0,0.0,473.0,114.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,우븐팬츠,WP,99000,99000,90000,90000,25327,64673,6979,57694,0.0,0.0,0.0,0.0,1272.0,307.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,진바지,DP,337000,168500,153181,153181,74204,78977,11878,67099,0.0,0.0,0.0,0.0,2164.0,523.0,0.0,0.0,0.0,9191.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,진자켓,DK,278000,139000,126364,126364,66819,59545,9799,49746,0.0,0.0,0.0,0.0,1785.0,432.0,0.0,0.0,0.0,7582.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,팬츠,PT,227000,100880,91709,91709,56543,35166,7111,28055,0.0,0.0,0.0,0.0,1296.0,313.0,0.0,0.0,0.0,5502.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,후드티,HD,218000,84090,76446,76446,59156,17290,5928,11362,0.0,0.0,0.0,0.0,1080.0,261.0,0.0,0.0,0.0,4587.0,0.0,0.0,0.0,0.0
M,1.0,RF,Acc_etc,기타,ET,50000,50000,45454,29090,10129,18961,8751,10210,4279.0,0.0,0.0,0.0,687.0,267.0,863.0,0.0,0.0,2036.0,0.0,19.0,0.0,600.0
M,1.0,RF,Acc_etc,양말,SO,313300,297520,270473,173186,50087,123099,54781,68318,25459.0,0.0,0.0,0.0,4091.0,1590.0,5134.0,0.0,0.0,14824.0,0.0,112.0,0.0,3571.0
M,1.0,RF,Acc_etc,파우치,PO,464000,461170,419197,266320,71892,194428,80572,113856,39460.0,0.0,0.0,0.0,6340.0,2465.0,7957.0,0.0,0.0,18642.0,0.0,173.0,0.0,5535.0
M,1.0,RF,Bag,백팩,BK,765000,751570,683252,435897,136390,299507,131451,168056,64315.0,0.0,0.0,0.0,10332.0,4017.0,12970.0,0.0,0.0,30513.0,0.0,283.0,0.0,9021.0
M,1.0,RF,Bag,버킷백,BM,685000,685020,622728,396696,101940,294756,119764,174992,58617.0,0.0,0.0,0.0,9416.0,3662.0,11821.0,0.0,0.0,27769.0,0.0,258.0,0.0,8221.0
M,1.0,RF,Bag,쇼퍼백,OR,356000,336680,306073,195312,59296,136016,58890,77126,28811.0,0.0,0.0,0.0,4629.0,1800.0,5811.0,0.0,0.0,13672.0,0.0,126.0,0.0,4041.0
M,1.0,RF,Bag,숄더백,BQ,23831000,21545000,19586380,12530258,3488747,9041511,3770694,5270817,1843677.0,0.0,0.0,0.0,296202.0,115166.0,371818.0,0.0,0.0,877118.0,0.0,8101.0,0.0,258612.0
M,1.0,RF,Bag,크로스백,CR,634000,605050,550046,349999,112399,237600,105760,131840,51776.0,0.0,0.0,0.0,8318.0,3234.0,10442.0,0.0,0.0,24500.0,0.0,227.0,0.0,7263.0
M,1.0,RF,Bag,힙색,HS,277000,277000,251819,161164,41482,119682,48483,71199,23704.0,0.0,0.0,0.0,3808.0,1480.0,4781.0,0.0,0.0,11281.0,0.0,104.0,0.0,3325.0
M,1.0,RF,Headwear,방한모,WM,2952000,2853310,2593830,1648430,430283,1218147,498587,719560,244159.0,0.0,0.0,0.0,39226.0,15251.0,49240.0,0.0,0.0,115390.0,0.0,1073.0,0.0,34248.0
M,1.0,RF,Headwear,비니,BN,30125000,28990970,26355312,16759657,4454194,12305463,5066752,7238711,2480838.0,0.0,0.0,0.0,398568.0,154968.0,500316.0,0.0,0.0,1173175.0,0.0,10901.0,0.0,347986.0
M,1.0,RF,Headwear,운동모,CP,41376000,39476260,35887029,22822827,6377660,16445167,6899327,9545840,3378062.0,0.0,0.0,0.0,542713.0,211011.0,681262.0,0.0,0.0,1597598.0,0.0,14842.0,0.0,473839.0
M,1.0,RF,Headwear,햇,HT,1926000,1802740,1638851,1044997,245426,799571,315263,484308,154266.0,0.0,0.0,0.0,24785.0,9636.0,31111.0,0.0,0.0,73150.0,0.0,677.0,0.0,21638.0
M,1.0,RF,Shoes,런닝화,RN,2444000,2338200,2125646,1356172,442864,913308,408961,504347,200088.0,0.0,0.0,0.0,32145.0,12499.0,40352.0,0.0,0.0,94932.0,0.0,879.0,0.0,28066.0
M,1.0,RF,Shoes,방한화,WB,1854000,1772410,1611282,1031219,327535,703684,310226,393458,151671.0,0.0,0.0,0.0,24367.0,9474.0,30588.0,0.0,0.0,72186.0,0.0,666.0,0.0,21274.0
M,1.0,RF,Shoes,스니커즈,SX,156640000,143146070,130132952,83209744,28026961,55182783,25049742,30133041,12249474.0,0.0,0.0,0.0,1967981.0,765171.0,2470382.0,0.0,0.0,5824682.0,0.0,53823.0,0.0,1718229.0
M,1.0,RF,Shoes,신발,SH,8316000,8058010,7325426,4666143,1491278,3174865,1408844,1766021,689546.0,0.0,0.0,0.0,110780.0,43073.0,139063.0,0.0,0.0,326630.0,0.0,3029.0,0.0,96723.0
M,1.0,RF,당시즌의류,니트가디건,KC,916000,852680,775155,492223,153712,338511,148974,189537,72966.0,0.0,0.0,0.0,11723.0,4558.0,14715.0,0.0,0.0,34456.0,0.0,321.0,0.0,10235.0
M,1.0,RF,당시즌의류,니트풀오버,KP,1283000,1236710,1124281,714688,241603,473085,216122,256963,105829.0,0.0,0.0,0.0,17002.0,6610.0,21343.0,0.0,0.0,50028.0,0.0,465.0,0.0,14845.0
M,1.0,RF,당시즌의류,다운베스트,DV,3206000,3005950,2732684,1741948,592983,1148965,525647,623318,257229.0,0.0,0.0,0.0,41326.0,16068.0,51876.0,0.0,0.0,121936.0,0.0,1130.0,0.0,36082.0
M,1.0,RF,당시즌의류,다운점퍼,DJ,444759000,362729890,329754587,209537282,82616507,126920775,63383568,63537207,31039948.0,0.0,0.0,0.0,4986830.0,1938927.0,6259904.0,0.0,0.0,14667610.0,0.0,136386.0,0.0,4353963.0
M,1.0,RF,당시즌의류,맨투맨,MT,9478000,9104950,8277203,5264543,1692110,3572433,1591343,1981090,779137.0,0.0,0.0,0.0,125175.0,48669.0,157131.0,0.0,0.0,368518.0,0.0,3424.0,0.0,109289.0
M,1.0,RF,당시즌의류,반팔카라티셔츠,TS,3569000,3462230,3147299,2001673,662696,1338977,605080,733897,296257.0,0.0,0.0,0.0,47596.0,18506.0,59747.0,0.0,0.0,140117.0,0.0,1301.0,0.0,41556.0
M,1.0,RF,당시즌의류,방풍자켓,WJ,219000,219000,199091,127418,40922,86496,38332,48164,18741.0,0.0,0.0,0.0,3011.0,1171.0,3779.0,0.0,0.0,8919.0,0.0,82.0,0.0,2629.0
M,1.0,RF,당시즌의류,스커트,SK,367000,331940,301765,191621,70086,121535,57994,63541,28405.0,0.0,0.0,0.0,4564.0,1774.0,5729.0,0.0,0.0,13413.0,0.0,125.0,0.0,3984.0
M,1.0,RF,당시즌의류,우븐셔츠,WS,169000,169000,153636,98327,28664,69663,29581,40082,14462.0,0.0,0.0,0.0,2323.0,903.0,2917.0,0.0,0.0,6883.0,0.0,64.0,0.0,2029.0
M,1.0,RF,당시즌의류,우븐팬츠,WP,5362000,5154280,4685635,2981237,993308,1987929,900913,1087016,441061.0,0.0,0.0,0.0,70860.0,27551.0,88950.0,0.0,0.0,208686.0,0.0,1938.0,0.0,61867.0
M,1.0,RF,당시즌의류,점퍼,JP,4185000,3832920,3484464,2227885,800324,1427561,670725,756836,327994.0,0.0,0.0,0.0,52695.0,20488.0,66147.0,0.0,0.0,155952.0,0.0,1441.0,0.0,46008.0
M,1.0,RF,당시즌의류,진바지,DP,726000,716010,650909,414909,132163,282746,125204,157542,61270.0,0.0,0.0,0.0,9843.0,3827.0,12357.0,0.0,0.0,29044.0,0.0,269.0,0.0,8594.0
M,1.0,RF,당시즌의류,진자켓,DK,269000,249000,226364,144873,49601,95272,43583,51689,21308.0,0.0,0.0,0.0,3423.0,1331.0,4297.0,0.0,0.0,10141.0,0.0,94.0,0.0,2989.0
M,1.0,RF,당시즌의류,트레이닝(상의),TR,3435000,3299050,2999141,1912647,637160,1275487,576962,698525,282311.0,0.0,0.0,0.0,45356.0,17635.0,56934.0,0.0,0.0,133885.0,0.0,1241.0,0.0,39600.0
M,1.0,RF,당시즌의류,패딩,PD,2388000,2169780,1972518,1254990,493266,761724,379257,382467,185674.0,0.0,0.0,0.0,29830.0,11598.0,37445.0,0.0,0.0,87849.0,0.0,816.0,0.0,26045.0
M,1.0,RF,당시즌의류,팬츠,PT,10472000,9984390,9076715,5778338,1823413,3954925,1745423,2209502,854395.0,0.0,0.0,0.0,137266.0,53371.0,172308.0,0.0,0.0,404484.0,0.0,3754.0,0.0,119845.0
M,1.0,RF,당시즌의류,폴라폴리스점퍼,FD,557000,537000,488181,310809,94491,216318,93878,122440,45953.0,0.0,0.0,0.0,7383.0,2871.0,9267.0,0.0,0.0,21756.0,0.0,202.0,0.0,6446.0
M,1.0,RF,당시즌의류,후드티,HD,6428000,6153200,5593806,3558902,1233593,2325309,1075518,1249791,526548.0,0.0,0.0,0.0,84594.0,32891.0,106190.0,0.0,0.0,249123.0,0.0,2314.0,0.0,73858.0
M,1.0,백화점,Acc_etc,기타,ET,11121400,6846910,6224416,4054469,1150844,2903625,1203360,1700265,585902.0,0.0,0.0,0.0,94133.0,36601.0,118155.0,0.0,0.0,283815.0,0.0,2569.0,0.0,82185.0
M,1.0,백화점,Acc_etc,머플러(스카프),MF,20078000,15997080,14542624,9770176,2949020,6821156,2832356,3988800,1368908.0,0.0,0.0,0.0,219929.0,85508.0,276073.0,0.0,0.0,683911.0,0.0,6015.0,0.0,192012.0
M,1.0,백화점,Acc_etc,양말,SO,12083600,11518330,10471158,6931309,1997671,4933638,2038883,2894755,985654.0,0.0,0.0,0.0,158358.0,61568.0,198774.0,0.0,0.0,491941.0,0.0,4325.0,0.0,138263.0
M,1.0,백화점,Acc_etc,장갑,GL,897000,844480,767694,514095,162112,351983,149394,202589,72263.0,0.0,0.0,0.0,11609.0,4511.0,14572.0,0.0,0.0,35986.0,0.0,318.0,0.0,10135.0
M,1.0,백화점,Acc_etc,캐리어(하드케이스),HH,269000,242360,220327,141009,84491,56518,43505,13013,20739.0,0.0,0.0,0.0,3332.0,1296.0,4182.0,0.0,0.0,10956.0,0.0,91.0,0.0,2909.0
M,1.0,백화점,Acc_etc,파우치,PO,2317000,2236100,2032813,1337012,360105,976907,393905,583002,191352.0,0.0,0.0,0.0,30744.0,11953.0,38584.0,0.0,0.0,93590.0,0.0,845.0,0.0,26837.0
M,1.0,백화점,Bag,가방,BG,875000,596700,542453,401794,7959,393835,108262,285573,51060.0,0.0,0.0,0.0,8203.0,3191.0,10298.0,0.0,0.0,28125.0,0.0,223.0,0.0,7162.0
M,1.0,백화점,Bag,백팩,BK,8721000,7452020,6774552,4488983,1472325,3016658,1315065,1701593,637693.0,0.0,0.0,0.0,102449.0,39834.0,128604.0,0.0,0.0,314232.0,0.0,2804.0,0.0,89449.0
M,1.0,백화점,Bag,버킷백,BM,10807000,9937400,9033976,5960692,1652220,4308472,1751860,2556612,850369.0,0.0,0.0,0.0,136616.0,53119.0,171495.0,0.0,0.0,417247.0,0.0,3740.0,0.0,119274.0
M,1.0,백화점,Bag,쇼퍼백,OR,129877000,115829410,105299471,67615969,18959595,48656374,20307626,28348748,9911884.0,0.0,0.0,0.0,1592430.0,619152.0,1998960.0,0.0,0.0,4751316.0,0.0,43552.0,0.0,1390332.0
M,1.0,백화점,Bag,숄더백,BQ,193558000,187492640,170447562,108967724,29517075,79450649,32889329,46561320,16044312.0,0.0,0.0,0.0,2577660.0,1002218.0,3235704.0,0.0,0.0,7708418.0,0.0,70496.0,0.0,2250521.0
M,1.0,백화점,Bag,크로스백,CR,23091000,21162500,19238535,12820737,4095375,8725362,3743634,4981728,1810932.0,0.0,0.0,0.0,290952.0,113126.0,365217.0,0.0,0.0,901444.0,0.0,7954.0,0.0,254009.0
M,1.0,백화점,Bag,힙색,HS,24095000,17512610,15920466,10588385,3711747,6876638,3093167,3783471,1498603.0,0.0,0.0,0.0,240759.0,93606.0,302229.0,0.0,0.0,741186.0,0.0,6583.0,0.0,210201.0
M,1.0,백화점,Headwear,메시캡,MC,108000,102610,93281,61566,13703,47863,18091,29772,8781.0,0.0,0.0,0.0,1411.0,549.0,1771.0,0.0,0.0,4310.0,0.0,38.0,0.0,1231.0
M,1.0,백화점,Headwear,방한모,WM,36410000,33748140,30680085,20163303,5197932,14965371,5943922,9021449,2887931.0,0.0,0.0,0.0,463968.0,180398.0,582417.0,0.0,0.0,1411429.0,0.0,12690.0,0.0,405089.0
M,1.0,백화점,Headwear,비니,BN,396859000,373791840,339810953,220546629,56006545,164540084,65639886,98900198,31986558.0,0.0,0.0,0.0,5138913.0,1998060.0,6450802.0,0.0,0.0,15438266.0,0.0,140545.0,0.0,4486742.0
M,1.0,백화점,Headwear,선캡,SC,519000,434100,394640,265167,66790,198377,76864,121513,37148.0,0.0,0.0,0.0,5968.0,2321.0,7492.0,0.0,0.0,18562.0,0.0,163.0,0.0,5210.0
M,1.0,백화점,Headwear,운동모,CP,904838000,870243430,791129209,516933457,142521915,374411542,153061993,221349549,74469340.0,0.0,0.0,0.0,11964133.0,4651763.0,15018427.0,0.0,0.0,36185350.0,0.0,327198.0,0.0,10445782.0
M,1.0,백화점,Headwear,햇,HT,41700000,40003220,36366734,23805317,5353499,18451818,7042144,11409674,3423209.0,0.0,0.0,0.0,549968.0,213830.0,690368.0,0.0,0.0,1669562.0,0.0,15039.0,0.0,480168.0
M,1.0,백화점,Shoes,런닝화,RN,184313000,178505700,162277525,105723684,38551606,67172078,31389317,35782761,15275262.0,0.0,0.0,0.0,2454098.0,954178.0,3080604.0,0.0,0.0,7415401.0,0.0,67125.0,0.0,2142649.0
M,1.0,백화점,Shoes,뮬,MU,1635000,1144500,1040459,700043,278877,421166,204554,216612,97938.0,0.0,0.0,0.0,15734.0,6121.0,19749.0,0.0,0.0,50841.0,0.0,432.0,0.0,13739.0
M,1.0,백화점,Shoes,방한화,WB,90338000,86107980,78279839,51748456,16848295,34900161,15186975,19713186,7368510.0,0.0,0.0,0.0,1183819.0,460280.0,1486023.0,0.0,0.0,3622394.0,0.0,32372.0,0.0,1033577.0
M,1.0,백화점,Shoes,샌들,SD,158000,79000,71818,47400,1437,45963,13927,32036,6760.0,0.0,0.0,0.0,1086.0,422.0,1363.0,0.0,0.0,3318.0,0.0,30.0,0.0,948.0
M,1.0,백화점,Shoes,스니커즈,SX,813266000,780603490,709639244,459630440,139544735,320085705,137181113,182904592,66798670.0,0.0,0.0,0.0,10731767.0,4172612.0,13471461.0,0.0,0.0,32343215.0,0.0,293504.0,0.0,9369884.0
M,1.0,백화점,Shoes,슬리퍼,LP,1416000,1371170,1246546,826748,233389,593359,259087,334272,117340.0,0.0,0.0,0.0,18849.0,7329.0,23662.0,0.0,0.0,74937.0,0.0,513.0,0.0,16457.0
M,1.0,백화점,Shoes,신발,SH,422145000,389899500,354453995,229544202,80340647,149203555,68552453,80651102,33364914.0,0.0,0.0,0.0,5360351.0,2084168.0,6728790.0,0.0,0.0,16187538.0,0.0,146605.0,0.0,4680087.0
M,1.0,백화점,Shoes,아쿠아 슈즈,SQ,99000,49510,45000,28350,9900,18450,8634,9816,4236.0,0.0,0.0,0.0,681.0,265.0,854.0,0.0,0.0,1985.0,0.0,19.0,0.0,594.0
M,1.0,백화점,과시즌의류,나시,TO,98000,98000,89092,57464,15256,42208,17183,25025,8386.0,0.0,0.0,0.0,1347.0,524.0,1691.0,0.0,0.0,4022.0,0.0,37.0,0.0,1176.0
M,1.0,백화점,과시즌의류,니트가디건,KC,14129000,7064610,6422298,4481119,1001877,3479242,1262468,2216774,604535.0,0.0,0.0,0.0,97125.0,37763.0,121917.0,0.0,0.0,313678.0,0.0,2653.0,0.0,84797.0
M,1.0,백화점,과시즌의류,니트풀오버,KP,627000,565200,513818,337980,95760,242220,99568,142652,48366.0,0.0,0.0,0.0,7770.0,3021.0,9754.0,0.0,0.0,23659.0,0.0,213.0,0.0,6785.0
M,1.0,백화점,과시즌의류,다운점퍼,DJ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,레깅스,LG,89000,89000,80909,51782,13593,38189,15578,22611,7616.0,0.0,0.0,0.0,1224.0,476.0,1536.0,0.0,0.0,3625.0,0.0,33.0,0.0,1068.0
M,1.0,백화점,과시즌의류,맨투맨,MT,2989000,1534330,1394809,921255,456503,464752,270546,194206,131294.0,0.0,0.0,0.0,21094.0,8201.0,26478.0,0.0,0.0,64487.0,0.0,576.0,0.0,18416.0
M,1.0,백화점,과시즌의류,반바지,SP,237000,237010,215455,124109,38549,85560,45870,39690,20280.0,0.0,0.0,0.0,3258.0,1266.0,4089.0,0.0,0.0,14043.0,0.0,90.0,0.0,2844.0
M,1.0,백화점,과시즌의류,반팔카라티셔츠,TS,1704000,1496740,1360671,874398,281391,593007,278728,314279,128079.0,0.0,0.0,0.0,20576.0,8001.0,25829.0,0.0,0.0,77712.0,0.0,564.0,0.0,17967.0
M,1.0,백화점,과시즌의류,방풍자켓,WJ,169000,230880,209891,142964,47812,95152,44806,50346,19757.0,0.0,0.0,0.0,3175.0,1235.0,3985.0,0.0,0.0,13796.0,0.0,86.0,0.0,2772.0
M,1.0,백화점,과시즌의류,우븐반바지,SM,158000,158000,143636,94800,28008,66792,27857,38935,13521.0,0.0,0.0,0.0,2172.0,845.0,2727.0,0.0,0.0,6636.0,0.0,59.0,0.0,1897.0
M,1.0,백화점,과시즌의류,우븐팬츠,WP,-129000,-90300,-82091,-51717,-1173,-50544,-12127,-38417,-7727.0,0.0,0.0,0.0,-1241.0,-483.0,-1558.0,0.0,0.0,0.0,0.0,-34.0,0.0,-1084.0
M,1.0,백화점,과시즌의류,원피스,OP,-10000,-5000,-4547,10667,-1528,12195,5646,6549,-429.0,0.0,0.0,0.0,-69.0,-27.0,-87.0,0.0,0.0,6320.0,0.0,-2.0,0.0,-60.0
M,1.0,백화점,과시즌의류,점퍼,JP,4843000,3770010,3427295,2256538,617342,1639196,664285,974911,322612.0,0.0,0.0,0.0,51830.0,20152.0,65061.0,0.0,0.0,157958.0,0.0,1418.0,0.0,45254.0
M,1.0,백화점,과시즌의류,진바지,DP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,진스커트,DS,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,탱크탑,TK,59000,51900,47182,30197,12107,18090,9085,9005,4441.0,0.0,0.0,0.0,714.0,277.0,896.0,0.0,0.0,2114.0,0.0,20.0,0.0,623.0
M,1.0,백화점,과시즌의류,트레이닝(상의),TR,1310000,766190,696543,442270,200072,242198,137350,104848,65566.0,0.0,0.0,0.0,10534.0,4096.0,13222.0,0.0,0.0,34448.0,0.0,288.0,0.0,9196.0
M,1.0,백화점,과시즌의류,팬츠,PT,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,폴로 티셔츠,PQ,267000,267000,242727,156559,44721,111838,50726,61112,22848.0,0.0,0.0,0.0,3671.0,1427.0,4608.0,0.0,0.0,14867.0,0.0,100.0,0.0,3205.0
M,1.0,백화점,과시즌의류,후드티,HD,2975000,2664110,2421927,1643651,454370,1189281,472857,716424,227977.0,0.0,0.0,0.0,36627.0,14240.0,45977.0,0.0,0.0,115055.0,0.0,1001.0,0.0,31980.0
M,1.0,백화점,당시즌의류,니트가디건,KC,50577000,46937440,42670342,28080141,8492074,19588067,8286382,11301685,4016580.0,0.0,0.0,0.0,645298.0,250897.0,810030.0,0.0,0.0,1982522.0,0.0,17650.0,0.0,563405.0
M,1.0,백화점,당시즌의류,니트풀오버,KP,43678000,41328520,37571401,24623776,7926126,16697650,7274243,9423407,3536617.0,0.0,0.0,0.0,568187.0,220921.0,713236.0,0.0,0.0,1723664.0,0.0,15537.0,0.0,496081.0
M,1.0,백화점,당시즌의류,다운베스트,DV,98172000,89630200,81482031,53769121,18784803,34984318,15801501,19182817,7669942.0,0.0,0.0,0.0,1232242.0,479106.0,1546815.0,0.0,0.0,3763836.0,0.0,33703.0,0.0,1075857.0
M,1.0,백화점,당시즌의류,다운점퍼,DJ,1892459000,1770591340,1609628077,1051918202,342985137,708933065,311431062,397502003,151515018.0,0.0,0.0,0.0,24342175.0,9464476.0,30556413.0,0.0,0.0,73634275.0,0.0,665741.0,0.0,21252964.0
M,1.0,백화점,당시즌의류,데님셔츠,DR,1701000,1541340,1401220,924464,311977,612487,271717,340770,131896.0,0.0,0.0,0.0,21188.0,8238.0,26602.0,0.0,0.0,64712.0,0.0,579.0,0.0,18502.0
M,1.0,백화점,당시즌의류,맨투맨,MT,196793000,188304820,171185864,113517059,34879788,78637271,33236160,45401111,16113801.0,0.0,0.0,0.0,2588821.0,1006554.0,3249710.0,0.0,0.0,7946195.0,0.0,70800.0,0.0,2260279.0
M,1.0,백화점,당시즌의류,반팔카라티셔츠,TS,24903000,23852560,21684158,14232196,4389799,9842397,4202825,5639572,2041139.0,0.0,0.0,0.0,327924.0,127503.0,411640.0,0.0,0.0,999343.0,0.0,8968.0,0.0,286308.0
M,1.0,백화점,당시즌의류,방풍자켓,WJ,16145000,14831160,13482869,8666253,3222338,5443915,2765749,2678166,1269148.0,0.0,0.0,0.0,203901.0,79277.0,255953.0,0.0,0.0,773870.0,0.0,5576.0,0.0,178024.0
M,1.0,백화점,당시즌의류,스커트,SK,4695000,4461740,4056142,2673836,912119,1761717,797302,964415,381807.0,0.0,0.0,0.0,61339.0,23849.0,76999.0,0.0,0.0,198073.0,0.0,1679.0,0.0,53556.0
M,1.0,백화점,당시즌의류,우븐셔츠,WS,5070000,4669220,4244789,2774497,851803,1922694,848855,1073839,399566.0,0.0,0.0,0.0,64192.0,24958.0,80584.0,0.0,0.0,221748.0,0.0,1757.0,0.0,56050.0
M,1.0,백화점,당시즌의류,우븐팬츠,WP,125835000,119581620,108710466,71619920,23500813,48119107,21073613,27045494,10232962.0,0.0,0.0,0.0,1644008.0,639207.0,2063703.0,0.0,0.0,5013396.0,0.0,44961.0,0.0,1435376.0
M,1.0,백화점,당시즌의류,원피스,OP,4386000,4114870,3740751,2513251,877984,1635267,728569,906698,352118.0,0.0,0.0,0.0,56573.0,21998.0,71010.0,0.0,0.0,175930.0,0.0,1551.0,0.0,49389.0
M,1.0,백화점,당시즌의류,점퍼,JP,120659000,112392390,102174899,66824631,23609338,43215293,19772438,23442855,9617769.0,0.0,0.0,0.0,1545176.0,600781.0,1939638.0,0.0,0.0,4677730.0,0.0,42262.0,0.0,1349082.0
M,1.0,백화점,당시즌의류,진바지,DP,13751000,13242780,12038896,7956780,2474186,5482594,2342417,3140177,1133229.0,0.0,0.0,0.0,182062.0,70787.0,228542.0,0.0,0.0,563856.0,0.0,4979.0,0.0,158962.0
M,1.0,백화점,당시즌의류,진스커트,DS,2315000,2203370,2003058,1313190,386809,926381,406337,520044,188548.0,0.0,0.0,0.0,30290.0,11778.0,38025.0,0.0,0.0,110417.0,0.0,830.0,0.0,26449.0
M,1.0,백화점,당시즌의류,진자켓,DK,1295000,1230890,1118975,717339,220090,497249,215525,281724,105331.0,0.0,0.0,0.0,16921.0,6579.0,21241.0,0.0,0.0,50214.0,0.0,464.0,0.0,14775.0
M,1.0,백화점,당시즌의류,트레이닝(상의),TR,98863000,94617340,86015854,56285143,18202514,38082629,16648898,21433731,8096714.0,0.0,0.0,0.0,1300808.0,505767.0,1632887.0,0.0,0.0,3941427.0,0.0,35574.0,0.0,1135721.0
M,1.0,백화점,당시즌의류,패딩,PD,59103000,53926650,49024222,32263426,12208348,20055078,9511752,10543326,4614671.0,0.0,0.0,0.0,741390.0,288256.0,930653.0,0.0,0.0,2269203.0,0.0,20280.0,0.0,647299.0
M,1.0,백화점,당시즌의류,팬츠,PT,296326000,280296630,254814654,167969987,51795541,116174446,49402700,66771746,23985819.0,0.0,0.0,0.0,3853529.0,1498289.0,4837280.0,0.0,0.0,11757904.0,0.0,105395.0,0.0,3364484.0
M,1.0,백화점,당시즌의류,폴라폴리스점퍼,FD,28029000,25801740,23456114,15176290,5178818,9997472,4534949,5462523,2207934.0,0.0,0.0,0.0,354723.0,137920.0,445281.0,0.0,0.0,1069685.0,0.0,9702.0,0.0,309704.0
M,1.0,백화점,당시즌의류,후드티,HD,120871000,115584600,105076721,68833162,23025392,45807770,20347080,25460690,9890919.0,0.0,0.0,0.0,1589061.0,617843.0,1994725.0,0.0,0.0,4823675.0,0.0,43462.0,0.0,1387395.0
M,2.0,면세점,Acc_etc,기타,ET,14502000,7325860,6659866,4129106,1048076,3081030,929441,2151589,0.0,0.0,0.0,358941.0,100716.0,39160.0,126429.0,0.0,0.0,289037.0,0.0,5703.0,0.0,9455.0
M,2.0,면세점,Acc_etc,머플러(스카프),MF,73331000,58456030,53141833,32947839,6824877,26122962,7416390,18706572,0.0,0.0,0.0,2864147.0,803654.0,312469.0,1008825.0,0.0,0.0,2306348.0,0.0,45503.0,0.0,75444.0
M,2.0,면세점,Acc_etc,양말,SO,6280400,6280520,5709441,3539774,1087740,2452034,796792,1655242,0.0,0.0,0.0,307717.0,86343.0,33572.0,108383.0,0.0,0.0,247783.0,0.0,4889.0,0.0,8105.0
M,2.0,면세점,Acc_etc,장갑,GL,468000,468000,425460,263784,84581,179203,59376,119827,0.0,0.0,0.0,22931.0,6434.0,2501.0,8077.0,0.0,0.0,18465.0,0.0,364.0,0.0,604.0
M,2.0,면세점,Acc_etc,파우치,PO,1653000,1652990,1502691,931665,256116,675549,209713,465836,0.0,0.0,0.0,80989.0,22725.0,8835.0,28527.0,0.0,0.0,65217.0,0.0,1287.0,0.0,2133.0
M,2.0,면세점,Bag,가방,BG,913000,853300,775728,480952,8301,472651,108258,364393,0.0,0.0,0.0,41809.0,11731.0,4561.0,14726.0,0.0,0.0,33666.0,0.0,664.0,0.0,1101.0
M,2.0,면세점,Bag,백팩,BK,6006000,6006000,5460004,3385195,993990,2391205,761990,1629215,0.0,0.0,0.0,294273.0,82570.0,32105.0,103651.0,0.0,0.0,236965.0,0.0,4676.0,0.0,7750.0
