브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,직접비 합계,직접이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물
X,2.0,면세점,당시즌의류,맨투맨,MT,49809829,44441218,18907725,24240739,855090,23385649,1687731,21697918,0.0,0.0,0.0,835042.0,186454.0,27128.0,181056.0,0.0,0.0,397062.0,0.0,0.0,0.0,60989.0
X,2.0,면세점,당시즌의류,반팔티셔츠,RS,378205,378205,160911,206295,6158,200137,14363,185774,0.0,0.0,0.0,7106.0,1587.0,231.0,1541.0,0.0,0.0,3379.0,0.0,0.0,0.0,519.0
X,2.0,면세점,당시즌의류,방풍자켓,WJ,53587607,46961325,19979902,25615263,1088970,24526293,1783434,22742859,0.0,0.0,0.0,882393.0,197027.0,28667.0,191323.0,0.0,0.0,419578.0,0.0,0.0,0.0,64446.0
X,2.0,면세점,당시즌의류,소프트쉘,SS,26459402,26357479,11213901,14376791,441786,13935005,1000969,12934036,0.0,0.0,0.0,495251.0,110583.0,16090.0,107382.0,0.0,0.0,235492.0,0.0,0.0,0.0,36171.0
X,2.0,면세점,당시즌의류,스커트,SK,636752,554060,235727,302214,11487,290727,21041,269686,0.0,0.0,0.0,10411.0,2325.0,338.0,2257.0,0.0,0.0,4950.0,0.0,0.0,0.0,760.0
X,2.0,면세점,당시즌의류,원피스,OP,318376,222863,94818,121562,5182,116380,8464,107916,0.0,0.0,0.0,4188.0,935.0,136.0,908.0,0.0,0.0,1991.0,0.0,0.0,0.0,306.0
X,2.0,면세점,당시즌의류,점퍼,JP,3752137,3752137,1596360,2046615,80143,1966472,142493,1823979,0.0,0.0,0.0,70502.0,15742.0,2290.0,15286.0,0.0,0.0,33524.0,0.0,0.0,0.0,5149.0
X,2.0,면세점,당시즌의류,집업티,ZT,31083333,21955321,9341011,11975585,562438,11413147,833791,10579356,0.0,0.0,0.0,412537.0,92114.0,13402.0,89447.0,0.0,0.0,196161.0,0.0,0.0,0.0,30130.0
X,2.0,면세점,당시즌의류,트레이닝(상의),TR,8228632,8177991,3479352,4460714,140936,4319778,310573,4009205,0.0,0.0,0.0,153662.0,34311.0,4992.0,33318.0,0.0,0.0,73066.0,0.0,0.0,0.0,11224.0
X,2.0,면세점,당시즌의류,트레이닝(하의),TP,11538462,11538462,4909088,6293697,190188,6103509,438191,5665318,0.0,0.0,0.0,216805.0,48410.0,7043.0,47008.0,0.0,0.0,103091.0,0.0,0.0,0.0,15834.0
X,2.0,면세점,당시즌의류,패딩,PD,9576923,9576923,4074534,5223769,216105,5007664,363699,4643965,0.0,0.0,0.0,179948.0,40180.0,5846.0,39017.0,0.0,0.0,85565.0,0.0,0.0,0.0,13143.0
X,2.0,면세점,당시즌의류,팬츠,PT,29017094,29017073,12345415,15827468,502011,15325457,1101968,14223489,0.0,0.0,0.0,545223.0,121741.0,17713.0,118217.0,0.0,0.0,259254.0,0.0,0.0,0.0,39820.0
X,2.0,면세점,당시즌의류,후드티,HD,5735043,5087607,2164546,2775049,107639,2667410,193210,2474200,0.0,0.0,0.0,95595.0,21345.0,3106.0,20727.0,0.0,0.0,45455.0,0.0,0.0,0.0,6982.0
X,3.0,직영점(가두),Acc_etc,기타소품류,AC,333333,333333,141817,303028,5344,297684,121857,175827,0.0,13032.0,15280.0,0.0,1399.0,204.0,1358.0,2695.0,0.0,2978.0,7612.0,77198.0,0.0,101.0
X,3.0,직영점(가두),Acc_etc,다운 스카프,DC,3010684,2967949,1262712,2698103,34716,2663387,1084994,1578393,0.0,116036.0,136049.0,0.0,12453.0,1812.0,12092.0,23995.0,0.0,26517.0,67774.0,687360.0,0.0,906.0
X,3.0,직영점(가두),Acc_etc,마스크,MK,104701,104701,44545,95182,2154,93028,38274,54754,0.0,4093.0,4799.0,0.0,439.0,64.0,427.0,846.0,0.0,935.0,2391.0,24248.0,0.0,32.0
X,3.0,직영점(가두),Acc_etc,멀티스카프,MS,416667,396624,168747,360571,6585,353986,144998,208988,0.0,15507.0,18181.0,0.0,1664.0,242.0,1616.0,3207.0,0.0,3544.0,9057.0,91858.0,0.0,122.0
X,3.0,직영점(가두),Acc_etc,양말,SO,651709,589872,250962,536244,11991,524253,215642,308611,0.0,23062.0,27040.0,0.0,2475.0,360.0,2403.0,4769.0,0.0,5270.0,13470.0,136612.0,0.0,181.0
X,3.0,직영점(가두),Acc_etc,장갑,GL,147436,147436,62727,134032,2872,131160,53899,77261,0.0,5764.0,6758.0,0.0,619.0,90.0,601.0,1192.0,0.0,1317.0,3367.0,34146.0,0.0,45.0
X,3.0,직영점(가두),Bag,메신저백,MR,254274,254274,108181,231156,0,231156,92959,138197,0.0,9941.0,11656.0,0.0,1067.0,155.0,1036.0,2056.0,0.0,2272.0,5806.0,58891.0,0.0,79.0
X,3.0,직영점(가두),Bag,백팩,BK,6260684,6001282,2553261,5455686,87487,5368199,2193909,3174290,0.0,234631.0,275098.0,0.0,25180.0,3665.0,24448.0,48519.0,0.0,53618.0,137042.0,1389875.0,0.0,1833.0
X,3.0,직영점(가두),Bag,슬링백,SG,2346154,2060897,876816,1873538,37853,1835685,753412,1082273,0.0,80574.0,94472.0,0.0,8647.0,1258.0,8396.0,16662.0,0.0,18413.0,47062.0,477298.0,0.0,630.0
X,3.0,직영점(가두),Bag,크로스백,CR,6606838,6402564,2723993,5820498,112748,5707750,2340615,3367135,0.0,250320.0,293494.0,0.0,26864.0,3910.0,26084.0,51763.0,0.0,57204.0,146206.0,1482814.0,0.0,1956.0
X,3.0,직영점(가두),Bag,힙색,HS,1181624,1181624,502726,1074201,20767,1053434,431972,621462,0.0,46198.0,54166.0,0.0,4958.0,722.0,4814.0,9553.0,0.0,10557.0,26983.0,273660.0,0.0,361.0
X,3.0,직영점(가두),Headwear,방한모,WM,3446581,3413098,1452106,3102791,57071,3045720,1247735,1797985,0.0,133440.0,156456.0,0.0,14321.0,2084.0,13905.0,27594.0,0.0,30494.0,77940.0,790459.0,0.0,1042.0
X,3.0,직영점(가두),Headwear,비니,BN,6254274,6100342,2595391,5545707,104141,5441566,2230110,3211456,0.0,238502.0,279637.0,0.0,25596.0,3725.0,24853.0,49319.0,0.0,54503.0,139304.0,1412809.0,0.0,1862.0
X,3.0,직영점(가두),Headwear,운동모,CP,9074786,8959402,3811784,8144838,142870,8001968,3275306,4726662,0.0,350282.0,410696.0,0.0,37592.0,5471.0,36500.0,72434.0,0.0,80047.0,204592.0,2074956.0,0.0,2736.0
X,3.0,직영점(가두),Shoes,슬리퍼,LP,1506410,1456410,619631,1323998,16962,1307036,532424,774612,0.0,56941.0,66761.0,0.0,6111.0,889.0,5934.0,11775.0,0.0,13012.0,33258.0,337298.0,0.0,445.0
X,3.0,직영점(가두),Shoes,신발,SH,44113248,42289915,17992323,38445135,426410,38018725,15460053,22558672,0.0,1653394.0,1938562.0,0.0,177439.0,25824.0,172289.0,341902.0,0.0,377839.0,965711.0,9794177.0,0.0,12916.0
X,3.0,직영점(가두),과시즌의류,반팔티셔츠,RS,74786,45940,19545,41763,0,41763,16793,24970,0.0,1796.0,2106.0,0.0,193.0,28.0,187.0,371.0,0.0,410.0,1049.0,10639.0,0.0,14.0
X,3.0,직영점(가두),당시즌의류,긴팔카라티셔츠,TL,1461538,1378846,586634,1253491,19335,1234156,504069,730087,0.0,53908.0,63206.0,0.0,5785.0,842.0,5617.0,11148.0,0.0,12319.0,31487.0,319336.0,0.0,421.0
X,3.0,직영점(가두),당시즌의류,긴팔티셔츠,RL,4972222,4293376,1826624,3903043,71105,3831938,1569542,2262396,0.0,167856.0,196808.0,0.0,18014.0,2622.0,17491.0,34711.0,0.0,38359.0,98041.0,994328.0,0.0,1312.0
X,3.0,직영점(가두),당시즌의류,다운베스트,DV,20482906,20198205,8593406,18361979,365799,17996180,7383955,10612225,0.0,789686.0,925887.0,0.0,84748.0,12334.0,82287.0,163297.0,0.0,180462.0,461238.0,4677847.0,0.0,6169.0
X,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,547557692,458044679,194877032,416403915,12501752,403902163,167449685,236452478,0.0,17908113.0,20996803.0,0.0,1921867.0,279698.0,1866069.0,3703179.0,0.0,4092418.0,10459731.0,106081912.0,0.0,139895.0
X,3.0,직영점(가두),당시즌의류,맨투맨,MT,6085470,5578419,2373355,5071271,100891,4970380,2039322,2931058,0.0,218097.0,255714.0,0.0,23406.0,3406.0,22727.0,45100.0,0.0,49840.0,127386.0,1291943.0,0.0,1703.0
X,3.0,직영점(가두),당시즌의류,반팔티셔츠,RS,252137,252137,107272,229214,4105,225109,92175,132934,0.0,9858.0,11558.0,0.0,1058.0,154.0,1027.0,2038.0,0.0,2253.0,5758.0,58394.0,0.0,77.0
X,3.0,직영점(가두),당시즌의류,방풍자켓,WJ,13579060,12328632,5245263,11207827,274707,10933120,4507037,6426083,0.0,482010.0,565145.0,0.0,51729.0,7528.0,50227.0,99674.0,0.0,110151.0,281532.0,2855275.0,0.0,3766.0
X,3.0,직영점(가두),당시즌의류,상하의 세트,AZ,594017,594017,252726,540013,10489,529524,217156,312368,0.0,23224.0,27230.0,0.0,2492.0,363.0,2420.0,4802.0,0.0,5307.0,13565.0,137572.0,0.0,181.0
X,3.0,직영점(가두),당시즌의류,소프트쉘,SS,33517094,33129103,14094888,30117282,571491,29545791,12111149,17434642,0.0,1295242.0,1518638.0,0.0,139003.0,20230.0,134968.0,267840.0,0.0,295993.0,756522.0,7672595.0,0.0,10118.0
X,3.0,직영점(가두),당시즌의류,스커트,SK,2014957,1834615,780543,1667827,32154,1635673,670687,964986,0.0,71728.0,84099.0,0.0,7698.0,1120.0,7474.0,14832.0,0.0,16391.0,41894.0,424891.0,0.0,560.0
X,3.0,직영점(가두),당시즌의류,원피스,OP,318376,222863,94818,202603,5182,197421,81472,115949,0.0,8713.0,10216.0,0.0,935.0,136.0,908.0,1802.0,0.0,1991.0,5089.0,51614.0,0.0,68.0
X,3.0,직영점(가두),당시즌의류,점퍼,JP,2814103,2814103,1197270,2558269,58592,2499677,1028763,1470914,0.0,110022.0,128998.0,0.0,11807.0,1718.0,11465.0,22751.0,0.0,25143.0,64262.0,651738.0,0.0,859.0
X,3.0,직영점(가두),당시즌의류,집업티,ZT,6290598,5667949,2411440,5152650,102462,5050188,2072049,2978139,0.0,221598.0,259818.0,0.0,23781.0,3461.0,23091.0,45824.0,0.0,50640.0,129430.0,1312675.0,0.0,1731.0
X,3.0,직영점(가두),당시즌의류,트레이닝(상의),TR,14709402,14564295,6196424,13240222,257449,12982773,5324328,7658445,0.0,569417.0,667627.0,0.0,61109.0,8893.0,59335.0,117748.0,0.0,130125.0,332584.0,3373042.0,0.0,4448.0
X,3.0,직영점(가두),당시즌의류,트레이닝(하의),TP,13508547,13243333,5634397,12039310,216081,11823229,4841401,6981828,0.0,517769.0,607072.0,0.0,55566.0,8087.0,53953.0,107068.0,0.0,118322.0,302418.0,3067101.0,0.0,4045.0
X,3.0,직영점(가두),당시즌의류,패딩,PD,9064103,9000000,3829078,8181791,197551,7984240,3290169,4694071,0.0,351871.0,412560.0,0.0,37762.0,5496.0,36667.0,72763.0,0.0,80411.0,205520.0,2084371.0,0.0,2748.0
X,3.0,직영점(가두),당시즌의류,팬츠,PT,13431624,13257650,5640504,12052359,223419,11828940,4846651,6982289,0.0,518331.0,607730.0,0.0,55626.0,8096.0,54011.0,107184.0,0.0,118451.0,302746.0,3070426.0,0.0,4050.0
X,3.0,직영점(가두),당시즌의류,후드티,HD,12626068,11747350,4997936,10679350,211310,10468040,4294517,6173523,0.0,459282.0,538497.0,0.0,49289.0,7173.0,47858.0,94974.0,0.0,104957.0,268257.0,2720642.0,0.0,3588.0
X,4.0,자사몰,Acc_etc,기타소품류,AC,2839744,1610940,685379,1464485,35776,1428709,48537,1380172,0.0,0.0,0.0,0.0,6759.0,983.0,6563.0,19839.0,0.0,14393.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Acc_etc,다운 스카프,DC,12970085,11023077,4689813,10020968,165081,9855887,332125,9523762,0.0,0.0,0.0,0.0,46247.0,6729.0,44909.0,135754.0,0.0,98486.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Acc_etc,마스크,MK,2215812,1795321,763825,1632105,41280,1590825,54092,1536733,0.0,0.0,0.0,0.0,7532.0,1096.0,7314.0,22110.0,0.0,16040.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Acc_etc,멀티스카프,MS,333333,302970,128900,275427,5455,269972,9128,260844,0.0,0.0,0.0,0.0,1271.0,185.0,1234.0,3731.0,0.0,2707.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Acc_etc,양말,SO,6102564,4176838,1777060,3797137,111624,3685513,125849,3559664,0.0,0.0,0.0,0.0,17524.0,2550.0,17017.0,51440.0,0.0,37318.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Acc_etc,장갑,GL,11185897,7810150,3322867,7100143,205962,6894181,235320,6658861,0.0,0.0,0.0,0.0,32767.0,4768.0,31820.0,96185.0,0.0,69780.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Acc_etc,토시,ML,181624,92009,39145,83643,1363,82280,2772,79508,0.0,0.0,0.0,0.0,386.0,56.0,375.0,1133.0,0.0,822.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,가방,BG,254274,116132,49409,105575,4491,101084,3499,97585,0.0,0.0,0.0,0.0,487.0,71.0,473.0,1430.0,0.0,1038.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,메신저백,MR,1059829,821795,349637,747088,9404,737684,24761,712923,0.0,0.0,0.0,0.0,3448.0,502.0,3348.0,10121.0,0.0,7342.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,바디백,BZ,888889,779915,331819,709015,16799,692216,23498,668718,0.0,0.0,0.0,0.0,3272.0,476.0,3177.0,9605.0,0.0,6968.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,백팩,BK,54055556,40763397,17342965,37057618,850767,36206851,1228200,34978651,0.0,0.0,0.0,0.0,171022.0,24884.0,166074.0,502018.0,0.0,364202.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,보스톤백,BW,401709,216859,92264,197145,6927,190218,6535,183683,0.0,0.0,0.0,0.0,910.0,132.0,884.0,2671.0,0.0,1938.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,슬링백,SG,5391026,4430598,1885014,4027808,88579,3939229,133493,3805736,0.0,0.0,0.0,0.0,18588.0,2705.0,18050.0,54565.0,0.0,39585.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,크로스백,CR,4284188,3055299,1299893,2777549,68483,2709066,92056,2617010,0.0,0.0,0.0,0.0,12818.0,1865.0,12448.0,37627.0,0.0,27298.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,토드백,TG,2025641,1223526,520552,1112291,26908,1085383,36865,1048518,0.0,0.0,0.0,0.0,5133.0,747.0,4985.0,15068.0,0.0,10932.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Bag,힙색,HS,1623932,918355,390717,834865,26872,807993,27671,780322,0.0,0.0,0.0,0.0,3853.0,561.0,3742.0,11310.0,0.0,8205.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Headwear,방한모,WM,4085470,3499423,1488846,3181295,67791,3113504,105438,3008066,0.0,0.0,0.0,0.0,14682.0,2136.0,14257.0,43097.0,0.0,31266.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Headwear,비니,BN,6694444,5590684,2378581,5082438,115979,4966459,168448,4798011,0.0,0.0,0.0,0.0,23456.0,3413.0,22777.0,68852.0,0.0,49950.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Headwear,운동모,CP,7352564,5728526,2437229,5207754,116665,5091089,172601,4918488,0.0,0.0,0.0,0.0,24034.0,3497.0,23339.0,70549.0,0.0,51182.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Headwear,햇,HT,1852564,1088440,463081,989489,30389,959100,32795,926305,0.0,0.0,0.0,0.0,4567.0,664.0,4434.0,13405.0,0.0,9725.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Shoes,슬리퍼,LP,7713675,6630342,2820897,6027558,28269,5999289,199771,5799518,0.0,0.0,0.0,0.0,27817.0,4048.0,27012.0,81655.0,0.0,59239.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,Shoes,신발,SH,469143162,353581303,150432915,321437853,3482949,317954904,10653422,307301482,0.0,0.0,0.0,0.0,1483448.0,215848.0,1440531.0,4354504.0,0.0,3159091.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,과시즌의류,반팔티셔츠,RS,8085470,6369045,2750605,5877361,0,5877361,194794,5682567,0.0,0.0,0.0,0.0,27124.0,3947.0,26340.0,79620.0,0.0,57763.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,과시즌의류,방풍자켓,WJ,9237179,8948923,3829339,8182348,0,8182348,271188,7911160,0.0,0.0,0.0,0.0,37762.0,5495.0,36669.0,110846.0,0.0,80416.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,과시즌의류,스커트,SK,741453,511154,217473,464686,0,464686,15402,449284,0.0,0.0,0.0,0.0,2145.0,312.0,2083.0,6295.0,0.0,4567.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,과시즌의류,트레이닝 숏팬츠,TB,294872,273504,116363,248639,0,248639,8240,240399,0.0,0.0,0.0,0.0,1147.0,167.0,1114.0,3368.0,0.0,2444.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,과시즌의류,트레이닝(상의),TR,1739316,1080128,459545,981934,0,981934,32544,949390,0.0,0.0,0.0,0.0,4532.0,659.0,4401.0,13302.0,0.0,9650.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,과시즌의류,트레이닝(하의),TP,1079060,933397,397118,848543,0,848543,28123,820420,0.0,0.0,0.0,0.0,3916.0,570.0,3803.0,11495.0,0.0,8339.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,과시즌의류,팬츠,PT,888889,502350,213729,456686,0,456686,15136,441550,0.0,0.0,0.0,0.0,2108.0,307.0,2046.0,6187.0,0.0,4488.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,긴팔카라티셔츠,TL,11844017,9844103,4188218,8949184,152160,8797024,296603,8500421,0.0,0.0,0.0,0.0,41301.0,6009.0,40106.0,121234.0,0.0,87953.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,긴팔티셔츠,RL,47555556,37713782,16045464,34285179,666423,33618756,1136315,32482441,0.0,0.0,0.0,0.0,158227.0,23023.0,153650.0,464460.0,0.0,336955.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,다운베스트,DV,85209402,78127799,33239851,71025323,1529295,69496028,2353995,67142033,0.0,0.0,0.0,0.0,327785.0,47694.0,318302.0,962177.0,0.0,698037.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,다운점퍼,DJ,1613324786,1487700491,632948678,1352454440,31419983,1321034457,44824431,1276210026,0.0,0.0,0.0,0.0,6241629.0,908183.0,6061060.0,18321637.0,0.0,13291922.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,레깅스,LG,1205128,1028996,437792,935453,21156,914297,31004,883293,0.0,0.0,0.0,0.0,4317.0,628.0,4192.0,12673.0,0.0,9194.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,맨투맨,MT,78636752,70062009,29808200,63692735,1421585,62271150,2110969,60160181,0.0,0.0,0.0,0.0,293944.0,42770.0,285441.0,862842.0,0.0,625972.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,반팔티셔츠,RS,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,방풍자켓,WJ,21297009,17461688,7429151,15874254,426558,15447696,526121,14921575,0.0,0.0,0.0,0.0,73260.0,10660.0,71141.0,215048.0,0.0,156012.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,상하의 세트,AZ,6702991,6096261,2593686,5542064,112673,5429391,183681,5245710,0.0,0.0,0.0,0.0,25577.0,3722.0,24837.0,75078.0,0.0,54467.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,소프트쉘,SS,185044872,166615256,70887157,151468284,3179173,148289111,5020117,143268994,0.0,0.0,0.0,0.0,699032.0,101712.0,678809.0,2051934.0,0.0,1488630.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,스커트,SK,5472222,4704038,2001358,4276406,90111,4186295,141734,4044561,0.0,0.0,0.0,0.0,19736.0,2872.0,19165.0,57932.0,0.0,42029.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,원피스,OP,1591880,1076859,458154,978962,25908,953054,32445,920609,0.0,0.0,0.0,0.0,4518.0,657.0,4387.0,13262.0,0.0,9621.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,점퍼,JP,938034,801282,340909,728438,20541,707897,24143,683754,0.0,0.0,0.0,0.0,3362.0,489.0,3265.0,9868.0,0.0,7159.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,집업티,ZT,15888889,13232201,5629705,12029284,248006,11781278,398688,11382590,0.0,0.0,0.0,0.0,55516.0,8078.0,53910.0,162960.0,0.0,118224.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,트레이닝(상의),TR,81224359,73916902,31448292,67197205,1356122,65841083,2227118,63613965,0.0,0.0,0.0,0.0,310118.0,45123.0,301146.0,910317.0,0.0,660414.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,트레이닝(하의),TP,118636752,107398013,45692974,97634560,1846957,95787603,3235904,92551699,0.0,0.0,0.0,0.0,450587.0,65562.0,437552.0,1322651.0,0.0,959552.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,패딩,PD,25557692,22814209,9706413,20740199,567684,20172515,687393,19485122,0.0,0.0,0.0,0.0,95717.0,13927.0,92948.0,280966.0,0.0,203835.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,팬츠,PT,73931624,66826859,28431812,60751735,1248220,59503515,2013497,57490018,0.0,0.0,0.0,0.0,280372.0,40795.0,272261.0,823001.0,0.0,597068.0,0.0,0.0,0.0,0.0
X,4.0,자사몰,당시즌의류,후드티,HD,55292735,46365171,19726274,42150158,1043596,41106562,1396984,39709578,0.0,0.0,0.0,0.0,194525.0,28304.0,188897.0,571006.0,0.0,414252.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Acc_etc,기타소품류,AC,24467949,17556432,7469464,15960393,309656,15650737,2100884,13549853,0.0,0.0,0.0,0.0,73658.0,10717.0,71528.0,0.0,1788122.0,156859.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Acc_etc,다운 스카프,DC,261126068,251234295,106888736,228394735,2898118,225496617,30063832,195432785,0.0,0.0,0.0,0.0,1054051.0,153357.0,1023568.0,0.0,25588193.0,2244663.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Acc_etc,마스크,MK,480769,365385,155453,332165,8103,324062,43723,280339,0.0,0.0,0.0,0.0,1533.0,223.0,1488.0,0.0,37214.0,3265.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Acc_etc,멀티스카프,MS,10047009,4741282,2017201,4310259,53404,4256855,567364,3689491,0.0,0.0,0.0,0.0,19892.0,2894.0,19317.0,0.0,482900.0,42361.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Acc_etc,양말,SO,3474359,2576068,1096008,2341897,52154,2289743,308266,1981477,0.0,0.0,0.0,0.0,10808.0,1572.0,10496.0,0.0,262374.0,23016.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Acc_etc,장갑,GL,26237179,12389551,5271227,11263306,52874,11210432,1482602,9727830,0.0,0.0,0.0,0.0,51981.0,7563.0,50478.0,0.0,1261884.0,110696.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Acc_etc,토시,ML,0,-21368,-9091,-19425,-1323,-18102,-2365,-15737,0.0,0.0,0.0,0.0,-90.0,-13.0,-86.0,0.0,-2176.0,0.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,가방,BG,848291,424145,180453,385583,14996,370587,50755,319832,0.0,0.0,0.0,0.0,1779.0,259.0,1728.0,0.0,43199.0,3790.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,메신저백,MR,1991453,1516880,645364,1378983,39143,1339840,181516,1158324,0.0,0.0,0.0,0.0,6364.0,926.0,6179.0,0.0,154494.0,13553.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,바디백,BZ,570513,570513,242727,518647,11192,507455,68271,439184,0.0,0.0,0.0,0.0,2394.0,348.0,2325.0,0.0,58107.0,5097.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,백팩,BK,173207265,124989209,53177151,113626391,2829759,110796632,14956755,95839877,0.0,0.0,0.0,0.0,524390.0,76295.0,509223.0,0.0,12730127.0,1116720.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,보스톤백,BW,190171,114103,48545,103729,3517,100212,13654,86558,0.0,0.0,0.0,0.0,479.0,70.0,465.0,0.0,11621.0,1019.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,슬링백,SG,30856838,23895085,10166235,21722724,491075,21231649,2859385,18372264,0.0,0.0,0.0,0.0,100251.0,14586.0,97353.0,0.0,2433704.0,213491.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,크로스백,CR,34720085,21933761,9331836,19939821,384500,19555321,2624702,16930619,0.0,0.0,0.0,0.0,92023.0,13389.0,89364.0,0.0,2233957.0,195969.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,토드백,TG,24243590,11294231,4805188,10267496,83333,10184163,1351519,8832644,0.0,0.0,0.0,0.0,47385.0,6894.0,46013.0,0.0,1150318.0,100909.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Bag,힙색,HS,4064103,2574573,1095364,2340521,67024,2273497,308086,1965411,0.0,0.0,0.0,0.0,10802.0,1572.0,10489.0,0.0,262220.0,23003.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Headwear,방한모,WM,3269231,3269231,1390907,2972024,53957,2918067,391211,2526856,0.0,0.0,0.0,0.0,13716.0,1996.0,13319.0,0.0,332971.0,29209.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Headwear,비니,BN,17613248,11368590,4836831,10335109,106577,10228532,1360424,8868108,0.0,0.0,0.0,0.0,47697.0,6940.0,46321.0,0.0,1157893.0,101573.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Headwear,운동모,CP,22478632,14999573,6381660,13636026,238147,13397879,1794922,11602957,0.0,0.0,0.0,0.0,62931.0,9156.0,61109.0,0.0,1527711.0,134015.0,0.0,0.0,0.0,0.0
X,5.0,제휴몰,Headwear,햇,HT,9613248,5580342,2374182,5073038,107626,4965412,667768,4297644,0.0,0.0,0.0,0.0,23412.0,3406.0,22734.0,0.0,568358.0,49858.0,0.0,0.0,0.0,0.0
