브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
X,3.0,직영점(가두),659553000.0,606570340.0,551426436.0,551426436.0,171369543.0,380056893,0.0,50673017.0,59412811.0,0.0,5438138.0,791438.0,5280251.0,10478559.0,0.0,11579955.0,29596983.0,160000000.0,0.0,211000.0,333462152,46594741
X,4.0,자사몰,2946780000.0,2599559896.0,2363402169.0,2363402169.0,699315810.0,1664086359,0.0,0.0,0.0,0.0,23305963.0,3391116.0,22631729.0,68412176.0,0.0,49631446.0,0.0,0.0,0.0,0.0,167372430,1496713929
X,5.0,제휴몰,9130147000.0,7212426230.0,6556749300.0,6556749300.0,1964400612.0,4592348688,0.0,0.0,0.0,0.0,64657411.0,9407193.0,62787437.0,0.0,1569626268.0,137691735.0,0.0,0.0,0.0,0.0,1844170044,2748178644
X,6.0,대리점,22464051000.0,19479403090.0,17708537716.0,11779387505.0,5195879523.0,6583507982,0.0,0.0,0.0,0.0,174626623.0,25407289.0,169576623.0,0.0,0.0,371879292.0,0.0,0.0,0.0,0.0,741489827,5842018155
X,7.0,아울렛,20894505000.0,14260773830.0,12964334238.0,12964334238.0,4126694890.0,8837639348,0.0,828039226.0,0.0,0.0,127843636.0,18600485.0,124146273.0,90750169.0,0.0,272251019.0,2467743011.0,0.0,130145236.0,91635000.0,4151154055,4686485293
X,8.0,사입,7271276000.0,945197350.0,859270316.0,859270316.0,808979883.0,50290433,0.0,0.0,0.0,0.0,8473797.0,1233145.0,8228617.0,0.0,0.0,77334328.0,0.0,0.0,0.0,0.0,95269887,-44979454
X,11.0,직영몰,1609241000.0,1479935560.0,1345395741.0,1345395741.0,382104987.0,963290754,0.0,105284838.0,0.0,0.0,13267060.0,1929947.0,12883324.0,23688244.0,0.0,28253311.0,255312370.0,0.0,22436959.0,21141000.0,484197053,479093701
X,12.0,아울렛,1442195000.0,504891970.0,458992578.0,458992578.0,180491416.0,278501162,0.0,20972423.0,0.0,0.0,4526276.0,658571.0,4395095.0,9638601.0,0.0,9638844.0,0.0,0.0,0.0,329000.0,50158810,228342352
X,99.0,기타,63425000.0,21965660.0,19968734.0,19968734.0,13929428.0,6039306,0.0,0.0,0.0,0.0,196924.0,28657.0,0.0,0.0,0.0,419343.0,0.0,0.0,0.0,0.0,644924,5394382
I,0.0,미지정,,,,,135271000.0,-135271000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-135271000
M,0.0,미지정,,,,,466254000.0,-466254000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-466254000
ST,0.0,미지정,,,,,125577000.0,-125577000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-125577000
V,0.0,미지정,,,,,133381000.0,-133381000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-133381000
W,0.0,미지정,,,,,40821000.0,-40821000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40821000
X,0.0,미지정,,,,,1166320000.0,-1166320000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1166320000
